04-01-2020 20:13:27:536, 0.00, 0.00, 0
04-01-2020 20:13:27:545, 0.00, 0.00, 0
04-01-2020 20:13:27:553, 0.00, 0.00, 0
04-01-2020 20:13:27:562, 0.00, 0.00, 0
04-01-2020 20:13:27:574, 0.00, 0.00, 0
04-01-2020 20:13:27:581, 0.00, 0.00, 0
04-01-2020 20:13:27:590, 0.00, 0.00, 0
04-01-2020 20:13:27:598, 0.00, 0.00, 0
04-01-2020 20:13:27:607, 0.00, 0.00, 0
04-01-2020 20:13:27:614, 0.00, 0.00, 0
04-01-2020 20:13:27:626, 0.00, 0.00, 0
04-01-2020 20:13:27:635, 0.00, 0.00, 0
04-01-2020 20:13:27:643, 0.00, 0.00, 0
04-01-2020 20:13:27:652, 0.00, 0.00, 0
04-01-2020 20:13:27:659, 0.00, 0.00, 0
04-01-2020 20:13:27:668, 0.00, 0.00, 0
04-01-2020 20:13:27:676, 0.00, 0.00, 0
04-01-2020 20:13:27:688, 0.00, 0.00, 0
04-01-2020 20:13:27:697, 0.00, 0.00, 0
04-01-2020 20:13:27:704, 0.00, 0.00, 0
04-01-2020 20:13:27:713, 0.00, 0.00, 0
04-01-2020 20:13:27:721, 0.00, 0.00, 0
04-01-2020 20:13:27:730, 0.00, 0.00, 0
04-01-2020 20:13:27:742, 0.00, 0.00, 0
04-01-2020 20:13:27:749, 0.00, 0.00, 0
04-01-2020 20:13:27:758, 0.00, 0.00, 0
04-01-2020 20:13:27:766, 0.00, 0.00, 0
04-01-2020 20:13:27:775, 0.00, 0.00, 0
04-01-2020 20:13:27:782, 0.00, 0.00, 0
04-01-2020 20:13:27:790, 0.00, 0.00, 0
04-01-2020 20:13:27:803, 0.00, 0.00, 0
04-01-2020 20:13:27:811, 0.00, 0.00, 0
04-01-2020 20:13:27:820, 0.00, 0.00, 0
04-01-2020 20:13:27:828, 0.00, 0.00, 0
04-01-2020 20:13:27:835, 0.00, 0.00, 0
04-01-2020 20:13:27:844, 0.00, 0.00, 0
04-01-2020 20:13:27:852, 0.00, 0.00, 0
04-01-2020 20:13:27:865, 0.00, 0.00, 0
04-01-2020 20:13:27:872, 0.00, 0.00, 0
04-01-2020 20:13:27:881, 0.00, 0.00, 0
04-01-2020 20:13:27:889, 0.00, 0.00, 0
04-01-2020 20:13:27:897, 0.00, 0.00, 0
04-01-2020 20:13:27:906, 0.00, 0.00, 0
04-01-2020 20:13:27:918, 0.00, 0.00, 0
04-01-2020 20:13:27:926, 0.00, 0.00, 0
04-01-2020 20:13:27:934, 0.00, 0.00, 0
04-01-2020 20:13:27:942, 0.00, 0.00, 0
04-01-2020 20:13:27:950, 0.00, 0.00, 0
04-01-2020 20:13:27:959, 0.00, 0.00, 0
04-01-2020 20:13:27:966, 0.00, 0.00, 0
04-01-2020 20:13:27:979, 0.00, 0.00, 0
04-01-2020 20:13:27:987, 0.00, 0.00, 0
04-01-2020 20:13:27:995, 0.00, 0.00, 0
04-01-2020 20:13:28:004, 0.00, 0.00, 0
04-01-2020 20:13:28:012, 0.00, 0.00, 0
04-01-2020 20:13:28:020, 0.00, 0.00, 0
04-01-2020 20:13:28:032, 0.00, 0.00, 0
04-01-2020 20:13:28:041, 0.00, 0.00, 0
04-01-2020 20:13:28:048, 0.00, 0.00, 0
04-01-2020 20:13:28:057, 0.00, 0.00, 0
04-01-2020 20:13:28:065, 0.00, 0.00, 0
04-01-2020 20:13:28:073, 0.00, 0.00, 0
04-01-2020 20:13:28:081, 0.00, 0.00, 0
04-01-2020 20:13:28:094, 0.00, 0.00, 0
04-01-2020 20:13:28:102, 0.00, 0.00, 0
04-01-2020 20:13:28:110, 0.00, 0.00, 0
04-01-2020 20:13:28:118, 0.00, 0.00, 0
04-01-2020 20:13:28:126, 0.00, 0.00, 0
04-01-2020 20:13:28:135, 0.00, 0.00, 0
04-01-2020 20:13:28:143, 0.00, 0.00, 0
04-01-2020 20:13:28:156, 0.00, 0.00, 0
04-01-2020 20:13:28:163, 0.00, 0.00, 0
04-01-2020 20:13:28:172, 0.00, 0.00, 0
04-01-2020 20:13:28:180, 0.00, 0.00, 0
04-01-2020 20:13:28:188, 0.00, 0.00, 0
04-01-2020 20:13:28:196, 0.00, 0.00, 0
04-01-2020 20:13:28:208, 0.00, 0.00, 0
04-01-2020 20:13:28:217, 0.00, 0.00, 0
04-01-2020 20:13:28:225, 0.00, 0.00, 0
04-01-2020 20:13:28:234, 0.00, 0.00, 0
04-01-2020 20:13:28:241, 0.00, 0.00, 0
04-01-2020 20:13:28:249, 0.00, 0.00, 0
04-01-2020 20:13:28:258, 0.00, 0.00, 0
04-01-2020 20:13:28:270, 0.00, 0.00, 0
04-01-2020 20:13:28:279, 0.00, 0.00, 0
04-01-2020 20:13:28:286, 0.00, 0.00, 0
04-01-2020 20:13:28:294, 0.00, 0.00, 0
04-01-2020 20:13:28:303, 0.00, 0.00, 0
04-01-2020 20:13:28:310, 0.00, 0.00, 0
04-01-2020 20:13:28:319, 0.00, 0.00, 0
04-01-2020 20:13:28:331, 0.00, 0.00, 0
04-01-2020 20:13:28:340, 0.00, 0.00, 0
04-01-2020 20:13:28:348, 0.00, 0.00, 0
04-01-2020 20:13:28:355, 0.00, 0.00, 0
04-01-2020 20:13:28:364, 0.00, 0.00, 0
04-01-2020 20:13:28:372, 0.00, 0.00, 0
04-01-2020 20:13:28:385, 0.00, 0.00, 0
04-01-2020 20:13:28:393, 0.00, 0.00, 0
04-01-2020 20:13:28:401, 0.00, 0.00, 0
04-01-2020 20:13:28:409, 0.00, 0.00, 0
04-01-2020 20:13:28:417, 0.00, 0.00, 0
04-01-2020 20:13:28:426, 0.00, 0.00, 0
04-01-2020 20:13:28:434, 0.00, 0.00, 0
04-01-2020 20:13:28:446, 0.00, 0.00, 0
04-01-2020 20:13:28:454, 0.00, 0.00, 0
04-01-2020 20:13:28:462, 0.00, 0.00, 0
04-01-2020 20:13:28:471, 0.00, 0.00, 0
04-01-2020 20:13:28:479, 0.00, 0.00, 0
04-01-2020 20:13:28:487, 0.00, 0.00, 0
04-01-2020 20:13:28:499, 0.00, 0.00, 0
04-01-2020 20:13:28:507, 0.00, 0.00, 0
04-01-2020 20:13:28:516, 0.00, 0.00, 0
04-01-2020 20:13:28:524, 0.00, 0.00, 0
04-01-2020 20:13:28:533, 0.00, 0.00, 0
04-01-2020 20:13:28:540, 0.00, 0.00, 0
04-01-2020 20:13:28:548, 0.00, 0.00, 0
04-01-2020 20:13:28:561, 0.00, 0.00, 0
04-01-2020 20:13:28:569, 0.00, 0.00, 0
04-01-2020 20:13:28:578, 0.00, 0.00, 0
04-01-2020 20:13:28:585, 0.00, 0.00, 0
04-01-2020 20:13:28:593, 0.00, 0.00, 0
04-01-2020 20:13:28:602, 0.00, 0.00, 0
04-01-2020 20:13:28:609, 0.00, 0.00, 0
04-01-2020 20:13:28:623, 0.00, 0.00, 0
04-01-2020 20:13:28:630, 0.00, 0.00, 0
04-01-2020 20:13:28:639, 0.00, 0.00, 0
04-01-2020 20:13:28:647, 0.00, 0.00, 0
04-01-2020 20:13:28:654, 0.00, 0.00, 0
04-01-2020 20:13:28:663, 0.00, 0.00, 0
04-01-2020 20:13:28:675, 0.00, 0.00, 0
04-01-2020 20:13:28:684, 0.00, 0.00, 0
04-01-2020 20:13:28:692, 0.00, 0.00, 0
04-01-2020 20:13:28:700, 0.00, 0.00, 0
04-01-2020 20:13:28:708, 0.00, 0.00, 0
04-01-2020 20:13:28:716, 0.00, 0.00, 0
04-01-2020 20:13:28:725, 0.00, 0.00, 0
04-01-2020 20:13:28:737, 0.00, 0.00, 0
04-01-2020 20:13:28:746, 0.00, 0.00, 0
04-01-2020 20:13:28:753, 0.00, 0.00, 0
04-01-2020 20:13:28:761, 0.00, 0.00, 0
04-01-2020 20:13:28:770, 0.00, 0.00, 0
04-01-2020 20:13:28:777, 0.00, 0.00, 0
04-01-2020 20:13:28:790, 0.00, 0.00, 0
04-01-2020 20:13:28:798, 0.00, 0.00, 0
04-01-2020 20:13:28:806, 0.00, 0.00, 0
04-01-2020 20:13:28:815, 0.00, 0.00, 0
04-01-2020 20:13:28:823, 0.00, 0.00, 0
04-01-2020 20:13:28:831, 0.00, 0.00, 0
04-01-2020 20:13:28:839, 0.00, 0.00, 0
04-01-2020 20:13:28:851, 0.00, 0.00, 0
04-01-2020 20:13:28:860, 0.00, 0.00, 0
04-01-2020 20:13:28:868, 0.00, 0.00, 0
04-01-2020 20:13:28:877, 0.00, 0.00, 0
04-01-2020 20:13:28:884, 0.00, 0.00, 0
04-01-2020 20:13:28:892, 0.00, 0.00, 0
04-01-2020 20:13:28:901, 0.00, 0.00, 0
04-01-2020 20:13:28:913, 0.00, 0.00, 0
04-01-2020 20:13:28:922, 0.00, 0.00, 0
04-01-2020 20:13:28:929, 0.00, 0.00, 0
04-01-2020 20:13:28:938, 0.00, 0.00, 0
04-01-2020 20:13:28:946, 0.00, 0.00, 0
04-01-2020 20:13:28:953, 0.00, 0.00, 0
04-01-2020 20:13:28:967, 0.00, 0.00, 0
04-01-2020 20:13:28:974, 0.00, 0.00, 0
04-01-2020 20:13:28:983, 0.00, 0.00, 0
04-01-2020 20:13:28:991, 0.00, 0.00, 0
04-01-2020 20:13:28:998, 0.00, 0.00, 0
04-01-2020 20:13:29:007, 0.00, 0.00, 0
04-01-2020 20:13:29:015, 0.00, 0.00, 0
04-01-2020 20:13:29:028, 0.00, 0.00, 0
04-01-2020 20:13:29:036, 0.00, 0.00, 0
04-01-2020 20:13:29:044, 0.00, 0.00, 0
04-01-2020 20:13:29:052, 0.00, 0.00, 0
04-01-2020 20:13:29:060, 0.00, 0.00, 0
04-01-2020 20:13:29:069, 0.00, 0.00, 0
04-01-2020 20:13:29:077, 0.00, 0.00, 0
04-01-2020 20:13:29:089, 0.00, 0.00, 0
04-01-2020 20:13:29:097, 0.00, 0.00, 0
04-01-2020 20:13:29:105, 0.00, 0.00, 0
04-01-2020 20:13:29:114, 0.00, 0.00, 0
04-01-2020 20:13:29:122, 0.00, 0.00, 0
04-01-2020 20:13:29:130, 0.00, 0.00, 0
04-01-2020 20:13:29:142, 0.00, 0.00, 0
04-01-2020 20:13:29:150, 0.00, 0.00, 0
04-01-2020 20:13:29:159, 0.00, 0.00, 0
04-01-2020 20:13:29:167, 0.00, 0.00, 0
04-01-2020 20:13:29:175, 0.00, 0.00, 0
04-01-2020 20:13:29:183, 0.00, 0.00, 0
04-01-2020 20:13:29:192, 0.00, 0.00, 0
04-01-2020 20:13:29:204, 0.00, 0.00, 0
04-01-2020 20:13:29:212, 0.00, 0.00, 0
04-01-2020 20:13:29:220, 0.00, 0.00, 0
04-01-2020 20:13:29:228, 0.00, 0.00, 0
04-01-2020 20:13:29:237, 0.00, 0.00, 0
04-01-2020 20:13:29:245, 0.00, 0.00, 0
04-01-2020 20:13:29:257, 0.00, 0.00, 0
04-01-2020 20:13:29:265, 0.00, 0.00, 0
04-01-2020 20:13:29:273, 0.00, 0.00, 0
04-01-2020 20:13:29:282, 0.00, 0.00, 0
04-01-2020 20:13:29:290, 0.00, 0.00, 0
04-01-2020 20:13:29:298, 0.00, 0.00, 0
04-01-2020 20:13:29:306, 0.00, 0.00, 0
04-01-2020 20:13:29:318, 0.00, 0.00, 0
04-01-2020 20:13:29:327, 0.00, 0.00, 0
04-01-2020 20:13:29:335, 0.00, 0.00, 0
04-01-2020 20:13:29:343, 0.00, 0.00, 0
04-01-2020 20:13:29:351, 0.00, 0.00, 0
04-01-2020 20:13:29:359, 0.00, 0.00, 0
04-01-2020 20:13:29:368, 0.00, 0.00, 0
04-01-2020 20:13:29:380, 0.00, 0.00, 0
04-01-2020 20:13:29:389, 0.00, 0.00, 0
04-01-2020 20:13:29:396, 0.00, 0.00, 0
04-01-2020 20:13:29:404, 0.00, 0.00, 0
04-01-2020 20:13:29:413, 0.00, 0.00, 0
04-01-2020 20:13:29:420, 0.00, 0.00, 0
04-01-2020 20:13:29:434, 0.00, 0.00, 0
04-01-2020 20:13:29:441, 0.00, 0.00, 0
04-01-2020 20:13:29:450, 0.00, 0.00, 0
04-01-2020 20:13:29:458, 0.00, 0.00, 0
04-01-2020 20:13:29:465, 0.00, 0.00, 0
04-01-2020 20:13:29:474, 0.00, 0.00, 0
04-01-2020 20:13:29:482, 0.00, 0.00, 0
04-01-2020 20:13:29:494, 0.00, 0.00, 0
04-01-2020 20:13:29:503, 0.00, 0.00, 0
04-01-2020 20:13:29:511, 0.00, 0.00, 0
04-01-2020 20:13:29:519, 0.00, 0.00, 0
04-01-2020 20:13:29:527, 0.00, 0.00, 0
04-01-2020 20:13:29:536, 0.00, 0.00, 0
04-01-2020 20:13:29:548, 0.00, 0.00, 0
04-01-2020 20:13:29:556, 0.00, 0.00, 0
04-01-2020 20:13:29:564, 0.00, 0.00, 0
04-01-2020 20:13:29:572, 0.00, 0.00, 0
04-01-2020 20:13:29:581, 0.00, 0.00, 0
04-01-2020 20:13:29:589, 0.00, 0.00, 0
04-01-2020 20:13:29:597, 0.00, 0.00, 0
04-01-2020 20:13:29:610, 0.00, 0.00, 0
04-01-2020 20:13:29:617, 0.00, 0.00, 0
04-01-2020 20:13:29:626, 0.00, 0.00, 0
04-01-2020 20:13:29:634, 0.00, 0.00, 0
04-01-2020 20:13:29:643, 0.00, 0.00, 0
04-01-2020 20:13:29:650, 0.00, 0.00, 0
04-01-2020 20:13:29:658, 0.00, 0.00, 0
04-01-2020 20:13:29:671, 0.00, 0.00, 0
04-01-2020 20:13:29:679, 0.00, 0.00, 0
04-01-2020 20:13:29:688, 0.00, 0.00, 0
04-01-2020 20:13:29:695, 0.00, 0.00, 0
04-01-2020 20:13:29:703, 0.00, 0.00, 0
04-01-2020 20:13:29:712, 0.00, 0.00, 0
04-01-2020 20:13:29:724, 0.00, 0.00, 0
04-01-2020 20:13:29:733, 0.00, 0.00, 0
04-01-2020 20:13:29:740, 0.00, 0.00, 0
04-01-2020 20:13:29:748, 0.00, 0.00, 0
04-01-2020 20:13:29:757, 0.00, 0.00, 0
04-01-2020 20:13:29:765, 0.00, 0.00, 0
04-01-2020 20:13:29:773, 0.00, 0.00, 0
04-01-2020 20:13:29:785, 0.00, 0.00, 0
04-01-2020 20:13:29:793, 0.00, 0.00, 0
04-01-2020 20:13:29:802, 0.00, 0.00, 0
04-01-2020 20:13:29:810, 0.00, 0.00, 0
04-01-2020 20:13:29:818, 0.00, 0.00, 0
04-01-2020 20:13:29:826, 0.00, 0.00, 0
04-01-2020 20:13:29:835, 0.00, 0.00, 0
04-01-2020 20:13:29:847, 0.00, 0.00, 0
04-01-2020 20:13:29:855, 0.00, 0.00, 0
04-01-2020 20:13:29:863, 0.00, 0.00, 0
04-01-2020 20:13:29:871, 0.00, 0.00, 0
04-01-2020 20:13:29:880, 0.00, 0.00, 0
04-01-2020 20:13:29:888, 0.00, 0.00, 0
04-01-2020 20:13:29:900, 0.00, 0.00, 0
04-01-2020 20:13:29:909, 0.00, 0.00, 0
04-01-2020 20:13:29:916, 0.00, 0.00, 0
04-01-2020 20:13:29:925, 0.00, 0.00, 0
04-01-2020 20:13:29:933, 0.00, 0.00, 0
04-01-2020 20:13:29:941, 0.00, 0.00, 0
04-01-2020 20:13:29:949, 0.00, 0.00, 0
04-01-2020 20:13:29:962, 0.00, 0.00, 0
04-01-2020 20:13:29:969, 0.00, 0.00, 0
04-01-2020 20:13:29:978, 0.00, 0.00, 0
04-01-2020 20:13:29:986, 0.00, 0.00, 0
04-01-2020 20:13:29:994, 0.00, 0.00, 0
04-01-2020 20:13:30:002, 0.00, 0.00, 0
04-01-2020 20:13:30:014, 0.00, 0.00, 0
04-01-2020 20:13:30:023, 0.00, 0.00, 0
04-01-2020 20:13:30:031, 0.00, 0.00, 0
04-01-2020 20:13:30:040, 0.00, 0.00, 0
04-01-2020 20:13:30:047, 0.00, 0.00, 0
04-01-2020 20:13:30:056, 0.00, 0.00, 0
04-01-2020 20:13:30:064, 0.00, 0.00, 0
04-01-2020 20:13:30:076, 0.00, 0.00, 0
04-01-2020 20:13:30:085, 0.00, 0.00, 0
04-01-2020 20:13:30:092, 0.00, 0.00, 0
04-01-2020 20:13:30:101, 0.00, 0.00, 0
04-01-2020 20:13:30:109, 0.00, 0.00, 0
04-01-2020 20:13:30:128, 0.00, 0.00, 0
04-01-2020 20:13:30:128, 0.00, 0.00, 0
04-01-2020 20:13:30:137, 0.00, 0.00, 0
04-01-2020 20:13:30:146, 0.00, 0.00, 0
04-01-2020 20:13:30:154, 0.00, 0.00, 0
04-01-2020 20:13:30:162, 0.00, 0.00, 0
04-01-2020 20:13:30:170, 0.00, 0.00, 0
04-01-2020 20:13:30:179, 0.00, 0.00, 0
04-01-2020 20:13:30:191, 0.00, 0.00, 0
04-01-2020 20:13:30:199, 0.00, 0.00, 0
04-01-2020 20:13:30:207, 0.00, 0.00, 0
04-01-2020 20:13:30:215, 0.00, 0.00, 0
04-01-2020 20:13:30:224, 0.00, 0.00, 0
04-01-2020 20:13:30:232, 0.00, 0.00, 0
04-01-2020 20:13:30:240, 0.00, 0.00, 0
04-01-2020 20:13:30:252, 0.00, 0.00, 0
04-01-2020 20:13:30:260, 0.00, 0.00, 0
04-01-2020 20:13:30:269, 0.00, 0.00, 0
04-01-2020 20:13:30:277, 0.00, 0.00, 0
04-01-2020 20:13:30:285, 0.00, 0.00, 0
04-01-2020 20:13:30:293, 0.00, 0.00, 0
04-01-2020 20:13:30:305, 0.00, 0.00, 0
04-01-2020 20:13:30:314, 0.00, 0.00, 0
04-01-2020 20:13:30:322, 0.00, 0.00, 0
04-01-2020 20:13:30:331, 0.00, 0.00, 0
04-01-2020 20:13:30:338, 0.00, 0.00, 0
04-01-2020 20:13:30:347, 0.00, 0.00, 0
04-01-2020 20:13:30:355, 0.00, 0.00, 0
04-01-2020 20:13:30:367, 0.00, 0.00, 0
04-01-2020 20:13:30:376, 0.00, 0.00, 0
04-01-2020 20:13:30:383, 0.00, 0.00, 0
04-01-2020 20:13:30:392, 0.00, 0.00, 0
04-01-2020 20:13:30:400, 0.00, 0.00, 0
04-01-2020 20:13:30:407, 0.00, 0.00, 0
04-01-2020 20:13:30:416, 0.00, 0.00, 0
04-01-2020 20:13:30:428, 0.00, 0.00, 0
04-01-2020 20:13:30:437, 0.00, 0.00, 0
04-01-2020 20:13:30:445, 0.00, 0.00, 0
04-01-2020 20:13:30:453, 0.00, 0.00, 0
04-01-2020 20:13:30:461, 0.00, 0.00, 0
04-01-2020 20:13:30:469, 0.00, 0.00, 0
04-01-2020 20:13:30:482, 0.00, 0.00, 0
04-01-2020 20:13:30:490, 0.00, 0.00, 0
04-01-2020 20:13:30:498, 0.00, 0.00, 0
04-01-2020 20:13:30:506, 0.00, 0.00, 0
04-01-2020 20:13:30:514, 0.00, 0.00, 0
04-01-2020 20:13:30:523, 0.00, 0.00, 0
04-01-2020 20:13:30:531, 0.00, 0.00, 0
04-01-2020 20:13:30:543, 0.00, 0.00, 0
04-01-2020 20:13:30:551, 0.00, 0.00, 0
04-01-2020 20:13:30:559, 0.00, 0.00, 0
04-01-2020 20:13:30:568, 0.00, 0.00, 0
04-01-2020 20:13:30:576, 0.00, 0.00, 0
04-01-2020 20:13:30:584, 0.00, 0.00, 0
04-01-2020 20:13:30:592, 0.00, 0.00, 0
04-01-2020 20:13:30:604, 0.00, 0.00, 0
04-01-2020 20:13:30:613, 0.00, 0.00, 0
04-01-2020 20:13:30:621, 0.00, 0.00, 0
04-01-2020 20:13:30:629, 0.00, 0.00, 0
04-01-2020 20:13:30:637, 0.00, 0.00, 0
04-01-2020 20:13:30:646, 0.00, 0.00, 0
04-01-2020 20:13:30:658, 0.00, 0.00, 0
04-01-2020 20:13:30:666, 0.00, 0.00, 0
